"AGG000001"|"Jul18/25/BN-LIB-Income"|"2025/07/18"|"1"|"420"|"RN03"|"CUL074"|"841800"|"8089"|"ZZ99"|"ZZZ999"|"102832"|"1000"|"CASH PHOTOCOP"|"STANDARD"|"84"
"AGG000002"|"Jul18/25/BW-LIB-Income"|"2025/07/18"|"1"|"150"|"RQ30"|"CUL096"|"841800"|"8089"|"ZZ99"|"ZZZ999"|"102832"|"1000"|"CASH FINES"|"OUT OF SCOPE"|"0"
"AGG000003"|"Jul18/25/CN-LIB-Income"|"2025/07/18"|"1"|"3000"|"RN03"|"CUL074"|"841800"|"8089"|"ZZ99"|"ZZZ999"|"102832"|"1000"|"CASH ROOM1"|"EXEMPT"|"0"
"AGG000004"|"Jul07/25/CN-LIB-Income"|"2025/07/07"|"1"|"132"|"RQ30"|"CUL096"|"841800"|"8089"|"ZZ99"|"ZZZ999"|"102832"|"1000"|"CASH OVERDUE"|"OUT OF SCOPE"|"0"
"AGG000005"|"Jul07/25/CN-LIB-Income"|"2025/07/07"|"1"|"363"|"RN03"|"CUL074"|"841800"|"8089"|"ZZ99"|"ZZZ999"|"102832"|"1000"|"CASH OVERDUE"|"OUT OF SCOPE"|"0"
